time,"I(RX1)","I(RX2)","I(RDC)","I(LQ|XI884)","I(LD|XI884)","I(LX|XI884)"
2.400000e-11,4.847114e-08,2.233232e-08,1.128534e-03,-2.376472e-07,1.053428e-03,5.090840e-05
2.410000e-11,4.916377e-08,2.242615e-08,1.128535e-03,-2.383933e-07,1.063666e-03,5.073158e-05
2.420000e-11,4.992227e-08,2.252245e-08,1.128535e-03,-2.389629e-07,1.073940e-03,5.052107e-05
2.430000e-11,5.075253e-08,2.262039e-08,1.128536e-03,-2.393363e-07,1.084252e-03,5.028163e-05
2.440000e-11,5.165645e-08,2.271862e-08,1.128537e-03,-2.394914e-07,1.094601e-03,5.001917e-05
2.450000e-11,5.262507e-08,2.281525e-08,1.128539e-03,-2.394039e-07,1.104985e-03,4.974065e-05
2.460000e-11,5.363667e-08,2.290795e-08,1.128540e-03,-2.390469e-07,1.115402e-03,4.945386e-05
2.470000e-11,5.466101e-08,2.299405e-08,1.128542e-03,-2.383911e-07,1.125851e-03,4.916710e-05
2.480000e-11,5.566776e-08,2.307073e-08,1.128543e-03,-2.374047e-07,1.136326e-03,4.888874e-05
2.490000e-11,5.663498e-08,2.313527e-08,1.128545e-03,-2.360529e-07,1.146822e-03,4.862670e-05
2.500000e-11,5.755388e-08,2.318537e-08,1.128547e-03,-2.342979e-07,1.157335e-03,4.838790e-05
2.510000e-11,5.842807e-08,2.321940e-08,1.128548e-03,-2.320986e-07,1.167856e-03,4.817771e-05
2.520000e-11,5.926847e-08,2.323669e-08,1.128550e-03,-2.294102e-07,1.178380e-03,4.799950e-05
2.530000e-11,6.008682e-08,2.323773e-08,1.128552e-03,-2.261838e-07,1.188900e-03,4.785441e-05
2.540000e-11,6.089125e-08,2.322421e-08,1.128554e-03,-2.223660e-07,1.199410e-03,4.774136e-05
2.550000e-11,6.168557e-08,2.319893e-08,1.128556e-03,-2.178982e-07,1.209905e-03,4.765731e-05
2.560000e-11,6.247202e-08,2.316550e-08,1.128558e-03,-2.127163e-07,1.220382e-03,4.759785e-05
2.570000e-11,6.325533e-08,2.312793e-08,1.128561e-03,-2.067496e-07,1.230840e-03,4.755787e-05
2.580000e-11,6.404546e-08,2.309007e-08,1.128563e-03,-1.999205e-07,1.241277e-03,4.753237e-05
2.590000e-11,6.485748e-08,2.305507e-08,1.128566e-03,-1.921433e-07,1.251696e-03,4.751701e-05
2.600000e-11,6.570868e-08,2.302488e-08,1.128569e-03,-1.833238e-07,1.262096e-03,4.750860e-05
2.610000e-11,6.661441e-08,2.299993e-08,1.128572e-03,-1.733579e-07,1.272479e-03,4.750505e-05
2.620000e-11,6.758481e-08,2.297908e-08,1.128575e-03,-1.621309e-07,1.282845e-03,4.750518e-05
2.630000e-11,6.862395e-08,2.295978e-08,1.128578e-03,-1.495163e-07,1.293194e-03,4.750818e-05
2.640000e-11,6.973144e-08,2.293849e-08,1.128581e-03,-1.353744e-07,1.303523e-03,4.751309e-05
2.650000e-11,7.090555e-08,2.291126e-08,1.128584e-03,-1.195511e-07,1.313829e-03,4.751831e-05
2.660000e-11,7.214605e-08,2.287440e-08,1.128588e-03,-1.018762e-07,1.324108e-03,4.752149e-05
2.670000e-11,7.345561e-08,2.282502e-08,1.128591e-03,-8.216145e-08,1.334355e-03,4.751960e-05
2.680000e-11,7.483925e-08,2.276145e-08,1.128595e-03,-6.019817e-08,1.344565e-03,4.750938e-05
2.690000e-11,7.630257e-08,2.268346e-08,1.128598e-03,-3.575483e-08,1.354735e-03,4.748796e-05
2.700000e-11,7.785013e-08,2.259212e-08,1.128602e-03,-8.574094e-09,1.364862e-03,4.745332e-05
2.710000e-11,7.948484e-08,2.248962e-08,1.128606e-03,2.163046e-08,1.374943e-03,4.740468e-05
2.720000e-11,8.120899e-08,2.237879e-08,1.128609e-03,5.517788e-08,1.384978e-03,4.734246e-05
2.730000e-11,8.302609e-08,2.226266e-08,1.128613e-03,9.242369e-08,1.394966e-03,4.726796e-05
2.740000e-11,8.494277e-08,2.214401e-08,1.128617e-03,1.337641e-07,1.404907e-03,4.718281e-05
2.750000e-11,8.696939e-08,2.202501e-08,1.128620e-03,1.796407e-07,1.414800e-03,4.708832e-05
2.760000e-11,8.911902e-08,2.190700e-08,1.128624e-03,2.305456e-07,1.424645e-03,4.698506e-05
2.770000e-11,9.140489e-08,2.179039e-08,1.128627e-03,2.870268e-07,1.434441e-03,4.687257e-05
2.780000e-11,9.383719e-08,2.167468e-08,1.128631e-03,3.496956e-07,1.444186e-03,4.674951e-05
2.790000e-11,9.641997e-08,2.155855e-08,1.128634e-03,4.192334e-07,1.453879e-03,4.661401e-05
2.800000e-11,9.914899e-08,2.144007e-08,1.128637e-03,4.964013e-07,1.463519e-03,4.646417e-05
2.810000e-11,1.020106e-07,2.131687e-08,1.128641e-03,5.820497e-07,1.473105e-03,4.629854e-05
2.820000e-11,1.049813e-07,2.118645e-08,1.128644e-03,6.771301e-07,1.482637e-03,4.611644e-05
2.830000e-11,1.080277e-07,2.104638e-08,1.128647e-03,7.827087e-07,1.492114e-03,4.591807e-05
2.840000e-11,1.111068e-07,2.089454e-08,1.128650e-03,8.999803e-07,1.501535e-03,4.570436e-05
2.850000e-11,1.141652e-07,2.072930e-08,1.128653e-03,1.030286e-06,1.510903e-03,4.547672e-05
2.860000e-11,1.171404e-07,2.054962e-08,1.128656e-03,1.175130e-06,1.520215e-03,4.523670e-05
2.870000e-11,1.199609e-07,2.035502e-08,1.128659e-03,1.336202e-06,1.529472e-03,4.498575e-05
2.880000e-11,1.225490e-07,2.014550e-08,1.128662e-03,1.515399e-06,1.538672e-03,4.472505e-05
2.890000e-11,1.248239e-07,1.992127e-08,1.128665e-03,1.714850e-06,1.547815e-03,4.445544e-05
2.900000e-11,1.267061e-07,1.968245e-08,1.128669e-03,1.936945e-06,1.556899e-03,4.417743e-05
2.910000e-11,1.281226e-07,1.942880e-08,1.128673e-03,2.184371e-06,1.565923e-03,4.389126e-05
2.920000e-11,1.290116e-07,1.915946e-08,1.128676e-03,2.460141e-06,1.574884e-03,4.359693e-05
2.930000e-11,1.293279e-07,1.887283e-08,1.128681e-03,2.767644e-06,1.583782e-03,4.329418e-05
2.940000e-11,1.290472e-07,1.856667e-08,1.128685e-03,3.110684e-06,1.592615e-03,4.298247e-05
2.950000e-11,1.281699e-07,1.823834e-08,1.128690e-03,3.493532e-06,1.601382e-03,4.266107e-05
2.960000e-11,1.267242e-07,1.788530e-08,1.128696e-03,3.920981e-06,1.610082e-03,4.232902e-05
2.970000e-11,1.247676e-07,1.750574e-08,1.128702e-03,4.398404e-06,1.618712e-03,4.198534e-05
2.980000e-11,1.223864e-07,1.709942e-08,1.128709e-03,4.931809e-06,1.627273e-03,4.162917e-05
2.990000e-11,1.196930e-07,1.666850e-08,1.128716e-03,5.527902e-06,1.635763e-03,4.125993e-05
3.000000e-11,1.168196e-07,1.621855e-08,1.128724e-03,6.194134e-06,1.644181e-03,4.087747e-05
3.010000e-11,1.139100e-07,1.575950e-08,1.128732e-03,6.938747e-06,1.652526e-03,4.048212e-05
3.020000e-11,1.111083e-07,1.530644e-08,1.128741e-03,7.770806e-06,1.660798e-03,4.007465e-05
3.030000e-11,1.085471e-07,1.488025e-08,1.128750e-03,8.700208e-06,1.668996e-03,3.965619e-05
3.040000e-11,1.063356e-07,1.450745e-08,1.128760e-03,9.737670e-06,1.677120e-03,3.922802e-05
3.050000e-11,1.045505e-07,1.421906e-08,1.128770e-03,1.089468e-05,1.685169e-03,3.879139e-05
3.060000e-11,1.032293e-07,1.404792e-08,1.128779e-03,1.218342e-05,1.693143e-03,3.834727e-05
3.070000e-11,1.023693e-07,1.402406e-08,1.128789e-03,1.361665e-05,1.701042e-03,3.789621e-05
3.080000e-11,1.019303e-07,1.416842e-08,1.128799e-03,1.520753e-05,1.708866e-03,3.743802e-05
3.090000e-11,1.018432e-07,1.448567e-08,1.128809e-03,1.696944e-05,1.716617e-03,3.697167e-05
3.100000e-11,1.020203e-07,1.495797e-08,1.128820e-03,1.891568e-05,1.724294e-03,3.649493e-05
3.110000e-11,1.023691e-07,1.554181e-08,1.128830e-03,2.105917e-05,1.731901e-03,3.600427e-05
3.120000e-11,1.028045e-07,1.616993e-08,1.128840e-03,2.341194e-05,1.739438e-03,3.549462e-05
3.130000e-11,1.032592e-07,1.675921e-08,1.128850e-03,2.598459e-05,1.746906e-03,3.495934e-05
3.140000e-11,1.036898e-07,1.722346e-08,1.128861e-03,2.878537e-05,1.754308e-03,3.439047e-05
3.150000e-11,1.040786e-07,1.748869e-08,1.128872e-03,3.181913e-05,1.761645e-03,3.377918e-05
3.160000e-11,1.044295e-07,1.750716e-08,1.128884e-03,3.508574e-05,1.768917e-03,3.311657e-05
3.170000e-11,1.047613e-07,1.726667e-08,1.128896e-03,3.857819e-05,1.776125e-03,3.239475e-05
3.180000e-11,1.050983e-07,1.679256e-08,1.128909e-03,4.228017e-05,1.783269e-03,3.160801e-05
3.190000e-11,1.054614e-07,1.614155e-08,1.128922e-03,4.616336e-05,1.790349e-03,3.075381e-05
3.200000e-11,1.058617e-07,1.538876e-08,1.128935e-03,5.018458e-05,1.797363e-03,2.983343e-05
3.210000e-11,1.062979e-07,1.461104e-08,1.128948e-03,5.428325e-05,1.804311e-03,2.885194e-05
3.220000e-11,1.067577e-07,1.387092e-08,1.128962e-03,5.837989e-05,1.811191e-03,2.781749e-05
3.230000e-11,1.072227e-07,1.320542e-08,1.128976e-03,6.237617e-05,1.818001e-03,2.673992e-05
3.240000e-11,1.076752e-07,1.262246e-08,1.128989e-03,6.615746e-05,1.824740e-03,2.562895e-05
3.250000e-11,1.081051e-07,1.210563e-08,1.129003e-03,6.959809e-05,1.831408e-03,2.449232e-05
3.260000e-11,1.085137e-07,1.162566e-08,1.129016e-03,7.256919e-05,1.838004e-03,2.333429e-05
3.270000e-11,1.089149e-07,1.115479e-08,1.129029e-03,7.494843e-05,1.844529e-03,2.215495e-05
3.280000e-11,1.093316e-07,1.068004e-08,1.129042e-03,7.663044e-05,1.850983e-03,2.095049e-05
3.290000e-11,1.097903e-07,1.021134e-08,1.129055e-03,7.753636e-05,1.857367e-03,1.971467e-05
3.300000e-11,1.103128e-07,9.782301e-09,1.129069e-03,7.762133e-05,1.863681e-03,1.844103e-05
3.310000e-11,1.109096e-07,9.443588e-09,1.129082e-03,7.687866e-05,1.869925e-03,1.712569e-05
3.320000e-11,1.115758e-07,9.251671e-09,1.129095e-03,7.534037e-05,1.876098e-03,1.577000e-05
3.330000e-11,1.122903e-07,9.257100e-09,1.129109e-03,7.307394e-05,1.882199e-03,1.438252e-05
3.340000e-11,1.130195e-07,9.496642e-09,1.129123e-03,7.017573e-05,1.888227e-03,1.297973e-05
3.350000e-11,1.137239e-07,9.991631e-09,1.129137e-03,6.676217e-05,1.894180e-03,1.158501e-05
3.360000e-11,1.143658e-07,1.075210e-08,1.129151e-03,6.295954e-05,1.900058e-03,1.022578e-05
3.370000e-11,1.149172e-07,1.178394e-08,1.129165e-03,5.889397e-05,1.905859e-03,8.929062e-06
3.380000e-11,1.153650e-07,1.309533e-08,1.129180e-03,5.468260e-05,1.911583e-03,7.716320e-06
3.390000e-11,1.157126e-07,1.469926e-08,1.129194e-03,5.042685e-05,1.917229e-03,6.598666e-06
3.400000e-11,1.159789e-07,1.661024e-08,1.129208e-03,4.620828e-05,1.922797e-03,5.573682e-06
3.410000e-11,1.161931e-07,1.883459e-08,1.129222e-03,4.208694e-05,1.928285e-03,4.624762e-06
3.420000e-11,1.163894e-07,2.135506e-08,1.129236e-03,3.810189e-05,1.933693e-03,3.723321e-06
3.430000e-11,1.166001e-07,2.411071e-08,1.129250e-03,3.427332e-05,1.939021e-03,2.833539e-06
3.440000e-11,1.168511e-07,2.697488e-08,1.129264e-03,3.060546e-05,1.944271e-03,1.918696e-06
3.450000e-11,1.171591e-07,2.973580e-08,1.129279e-03,2.708992e-05,1.949445e-03,9.477425e-07
3.460000e-11,1.175315e-07,3.208923e-08,1.129293e-03,2.370873e-05,1.954544e-03,-9.924259e-08
3.470000e-11,1.179674e-07,3.365580e-08,1.129307e-03,2.043695e-05,1.959575e-03,-1.227835e-06
3.480000e-11,1.184612e-07,3.403494e-08,1.129321e-03,1.724464e-05,1.964542e-03,-2.428844e-06
3.490000e-11,1.190048e-07,3.289660e-08,1.129336e-03,1.409811e-05,1.969450e-03,-3.680673e-06
3.500000e-11,1.195905e-07,3.009293e-08,1.129350e-03,1.096066e-05,1.974304e-03,-4.953890e-06
3.510000e-11,1.202123e-07,2.575418e-08,1.129365e-03,7.792818e-06,1.979105e-03,-6.217055e-06
3.520000e-11,1.208662e-07,2.032719e-08,1.129379e-03,4.552390e-06,1.983852e-03,-7.442710e-06
3.530000e-11,1.215495e-07,1.452817e-08,1.129394e-03,1.194347e-06,1.988541e-03,-8.612451e-06
3.540000e-11,1.222600e-07,9.209015e-09,1.129408e-03,-2.329154e-06,1.993161e-03,-9.720269e-06
3.550000e-11,1.229949e-07,5.167418e-09,1.129423e-03,-6.068505e-06,1.997700e-03,-1.077365e-05
3.560000e-11,1.237505e-07,2.952439e-09,1.129438e-03,-1.007595e-05,2.002144e-03,-1.179230e-05
3.570000e-11,1.245221e-07,2.721011e-09,1.129452e-03,-1.440422e-05,2.006479e-03,-1.280462e-05
3.580000e-11,1.253047e-07,4.188458e-09,1.129467e-03,-1.910432e-05,2.010693e-03,-1.384261e-05
3.590000e-11,1.260938e-07,6.691118e-09,1.129481e-03,-2.422200e-05,2.014780e-03,-1.493579e-05
3.600000e-11,1.268858e-07,9.347668e-09,1.129496e-03,-2.979267e-05,2.018736e-03,-1.610546e-05
3.610000e-11,1.276795e-07,1.127583e-08,1.129510e-03,-3.583432e-05,2.022563e-03,-1.736011e-05
3.620000e-11,1.284758e-07,1.180347e-08,1.129524e-03,-4.233834e-05,2.026262e-03,-1.869314e-05
3.630000e-11,1.292783e-07,1.061606e-08,1.129538e-03,-4.925853e-05,2.029841e-03,-2.008311e-05
3.640000e-11,1.300929e-07,7.805920e-09,1.129552e-03,-5.649975e-05,2.033304e-03,-2.149678e-05
3.650000e-11,1.309276e-07,3.822588e-09,1.129566e-03,-6.390865e-05,2.036655e-03,-2.289419e-05
3.660000e-11,1.317925e-07,-6.478032e-10,1.129580e-03,-7.127051e-05,2.039896e-03,-2.423523e-05
3.670000e-11,1.326988e-07,-4.834256e-09,1.129594e-03,-7.831586e-05,2.043027e-03,-2.548654e-05
3.680000e-11,1.336583e-07,-8.027343e-09,1.129607e-03,-8.473890e-05,2.046047e-03,-2.662760e-05
3.690000e-11,1.346824e-07,-9.695915e-09,1.129621e-03,-9.022612e-05,2.048951e-03,-2.765480e-05
3.700000e-11,1.357803e-07,-9.561704e-09,1.129634e-03,-9.449017e-05,2.051735e-03,-2.858243e-05
3.710000e-11,1.369575e-07,-7.628228e-09,1.129648e-03,-9.730240e-05,2.054392e-03,-2.944031e-05
3.720000e-11,1.382138e-07,-4.166180e-09,1.129661e-03,-9.851873e-05,2.056916e-03,-3.026830e-05
3.730000e-11,1.395411e-07,3.383425e-10,1.129674e-03,-9.809512e-05,2.059300e-03,-3.110891e-05
3.740000e-11,1.409221e-07,5.262975e-09,1.129687e-03,-9.609175e-05,2.061540e-03,-3.199957e-05
3.750000e-11,1.423296e-07,9.943209e-09,1.129700e-03,-9.266574e-05,2.063634e-03,-3.296614e-05
3.760000e-11,1.437266e-07,1.376801e-08,1.129713e-03,-8.805385e-05,2.065586e-03,-3.401907e-05
3.770000e-11,1.450672e-07,1.626428e-08,1.129726e-03,-8.254731e-05,2.067401e-03,-3.515273e-05
3.780000e-11,1.462991e-07,1.716008e-08,1.129739e-03,-7.646232e-05,2.069090e-03,-3.634819e-05
3.790000e-11,1.473662e-07,1.641977e-08,1.129751e-03,-7.011056e-05,2.070665e-03,-3.757836e-05
3.800000e-11,1.482111e-07,1.424742e-08,1.129764e-03,-6.377417e-05,2.072140e-03,-3.881438e-05
3.810000e-11,1.487785e-07,1.105739e-08,1.129777e-03,-5.768857e-05,2.073525e-03,-4.003165e-05
3.820000e-11,1.490172e-07,7.413195e-09,1.129789e-03,-5.203438e-05,2.074827e-03,-4.121430e-05
3.830000e-11,1.488815e-07,3.939924e-09,1.129802e-03,-4.693759e-05,2.076049e-03,-4.235739e-05
3.840000e-11,1.483321e-07,1.220167e-09,1.129815e-03,-4.247574e-05,2.077187e-03,-4.346676e-05
3.850000e-11,1.473362e-07,-3.100301e-10,1.129828e-03,-3.868733e-05,2.078233e-03,-4.455692e-05
3.860000e-11,1.458671e-07,-4.448814e-10,1.129841e-03,-3.558219e-05,2.079175e-03,-4.564763e-05
3.870000e-11,1.439040e-07,7.478306e-10,1.129855e-03,-3.315107e-05,2.080000e-03,-4.675997e-05
3.880000e-11,1.414323e-07,2.937296e-09,1.129869e-03,-3.137364e-05,2.080695e-03,-4.791249e-05
3.890000e-11,1.384445e-07,5.595203e-09,1.129882e-03,-3.022472e-05,2.081251e-03,-4.911805e-05
3.900000e-11,1.349425e-07,8.102543e-09,1.129897e-03,-2.967866e-05,2.081661e-03,-5.038173e-05
3.910000e-11,1.309399e-07,9.872245e-09,1.129911e-03,-2.971222e-05,2.081924e-03,-5.170015e-05
3.920000e-11,1.264662e-07,1.045886e-08,1.129925e-03,-3.030607e-05,2.082044e-03,-5.306220e-05
3.930000e-11,1.215698e-07,9.632736e-09,1.129940e-03,-3.144514e-05,2.082028e-03,-5.445121e-05
3.940000e-11,1.163218e-07,7.408375e-09,1.129955e-03,-3.311784e-05,2.081885e-03,-5.584814e-05
3.950000e-11,1.108174e-07,4.028443e-09,1.129970e-03,-3.531419e-05,2.081628e-03,-5.723520e-05
3.960000e-11,1.051760e-07,-8.735636e-11,1.129985e-03,-3.802276e-05,2.081267e-03,-5.859915e-05
3.970000e-11,9.953875e-08,-4.416456e-09,1.129999e-03,-4.122657e-05,2.080811e-03,-5.993356e-05
3.980000e-11,9.406327e-08,-8.418013e-09,1.130014e-03,-4.489801e-05,2.080266e-03,-6.123969e-05
3.990000e-11,8.891516e-08,-1.161556e-08,1.130029e-03,-4.899326e-05,2.079635e-03,-6.252561e-05
4.000000e-11,8.425751e-08,-1.366604e-08,1.130044e-03,-5.344689e-05,2.078913e-03,-6.380393e-05
4.010000e-11,8.023816e-08,-1.440573e-08,1.130059e-03,-5.816749e-05,2.078096e-03,-6.508854e-05
4.020000e-11,7.697623e-08,-1.386712e-08,1.130074e-03,-6.303573e-05,2.077174e-03,-6.639115e-05
4.030000e-11,7.454902e-08,-1.226511e-08,1.130089e-03,-6.790577e-05,2.076137e-03,-6.771830e-05
4.040000e-11,7.298096e-08,-9.955232e-09,1.130104e-03,-7.261085e-05,2.074975e-03,-6.906982e-05
4.050000e-11,7.223623e-08,-7.370178e-09,1.130120e-03,-7.697277e-05,2.073684e-03,-7.043885e-05
4.060000e-11,7.221665e-08,-4.944501e-09,1.130136e-03,-8.081449e-05,2.072262e-03,-7.181383e-05
4.070000e-11,7.276618e-08,-3.040392e-09,1.130153e-03,-8.397420e-05,2.070713e-03,-7.318163e-05
4.080000e-11,7.368249e-08,-1.888298e-09,1.130170e-03,-8.631891e-05,2.069046e-03,-7.453123e-05
4.090000e-11,7.473551e-08,-1.553904e-09,1.130188e-03,-8.775589e-05,2.067272e-03,-7.585685e-05
4.100000e-11,7.569121e-08,-1.937375e-09,1.130206e-03,-8.824048e-05,2.065403e-03,-7.715972e-05
4.110000e-11,7.633824e-08,-2.803516e-09,1.130224e-03,-8.777931e-05,2.063452e-03,-7.844813e-05
4.120000e-11,7.651373e-08,-3.835235e-09,1.130243e-03,-8.642872e-05,2.061426e-03,-7.973572e-05
4.130000e-11,7.612429e-08,-4.699026e-09,1.130261e-03,-8.428842e-05,2.059329e-03,-8.103857e-05
4.140000e-11,7.515839e-08,-5.110399e-09,1.130280e-03,-8.149155e-05,2.057159e-03,-8.237174e-05
4.150000e-11,7.368744e-08,-4.888168e-09,1.130298e-03,-7.819224e-05,2.054911e-03,-8.374618e-05
4.160000e-11,7.185455e-08,-3.988727e-09,1.130316e-03,-7.455271e-05,2.052576e-03,-8.516659e-05
4.170000e-11,6.985180e-08,-2.514563e-09,1.130333e-03,-7.073130e-05,2.050145e-03,-8.663066e-05
4.180000e-11,6.788960e-08,-6.955290e-10,1.130350e-03,-6.687307e-05,2.047607e-03,-8.812990e-05
4.190000e-11,6.616257e-08,1.153712e-09,1.130366e-03,-6.310343e-05,2.044958e-03,-8.965160e-05
4.200000e-11,6.481796e-08,2.691836e-09,1.130383e-03,-5.952498e-05,2.042194e-03,-9.118166e-05
4.210000e-11,6.393175e-08,3.613046e-09,1.130399e-03,-5.621698e-05,2.039318e-03,-9.270745e-05
4.220000e-11,6.349672e-08,3.700820e-09,1.130415e-03,-5.323680e-05,2.036335e-03,-9.422025e-05
4.230000e-11,6.342428e-08,2.862754e-09,1.130431e-03,-5.062255e-05,2.033254e-03,-9.571681e-05
4.240000e-11,6.355941e-08,1.140627e-09,1.130448e-03,-4.839618e-05,2.030085e-03,-9.719964e-05
4.250000e-11,6.370593e-08,-1.304226e-09,1.130465e-03,-4.656673e-05,2.026837e-03,-9.867613e-05
4.260000e-11,6.365720e-08,-4.224578e-09,1.130481e-03,-4.513326e-05,2.023517e-03,-1.001566e-04
4.270000e-11,6.322718e-08,-7.330918e-09,1.130498e-03,-4.408748e-05,2.020130e-03,-1.016519e-04
4.280000e-11,6.227666e-08,-1.033553e-08,1.130514e-03,-4.341591e-05,2.016677e-03,-1.031703e-04
4.290000e-11,6.073120e-08,-1.298967e-08,1.130530e-03,-4.310164e-05,2.013155e-03,-1.047151e-04
4.300000e-11,5.858890e-08,-1.510985e-08,1.130546e-03,-4.312568e-05,2.009558e-03,-1.062833e-04
4.310000e-11,5.591811e-08,-1.659231e-08,1.130561e-03,-4.346796e-05,2.005880e-03,-1.078647e-04
4.320000e-11,5.284673e-08,-1.741654e-08,1.130576e-03,-4.410806e-05,2.002112e-03,-1.094429e-04
4.330000e-11,4.954562e-08,-1.763927e-08,1.130590e-03,-4.502557e-05,1.998247e-03,-1.109970e-04
4.340000e-11,4.620898e-08,-1.738001e-08,1.130604e-03,-4.620017e-05,1.994280e-03,-1.125050e-04
4.350000e-11,4.303405e-08,-1.679936e-08,1.130618e-03,-4.761144e-05,1.990209e-03,-1.139459e-04
4.360000e-11,4.020201e-08,-1.607189e-08,1.130631e-03,-4.923835e-05,1.986037e-03,-1.153033e-04
4.370000e-11,3.786123e-08,-1.535684e-08,1.130645e-03,-5.105845e-05,1.981767e-03,-1.165673e-04
4.380000e-11,3.611360e-08,-1.477112e-08,1.130659e-03,-5.304685e-05,1.977405e-03,-1.177352e-04
4.390000e-11,3.500460e-08,-1.436944e-08,1.130672e-03,-5.517505e-05,1.972961e-03,-1.188109e-04
4.400000e-11,3.451785e-08,-1.413632e-08,1.130686e-03,-5.740980e-05,1.968441e-03,-1.198037e-04
4.410000e-11,3.457496e-08,-1.399247e-08,1.130701e-03,-5.971217e-05,1.963852e-03,-1.207255e-04
4.420000e-11,3.504161e-08,-1.381573e-08,1.130715e-03,-6.203695e-05,1.959196e-03,-1.215876e-04
4.430000e-11,3.574008e-08,-1.347292e-08,1.130730e-03,-6.433269e-05,1.954475e-03,-1.223985e-04
4.440000e-11,3.646808e-08,-1.285584e-08,1.130745e-03,-6.654245e-05,1.949684e-03,-1.231618e-04
4.450000e-11,3.702211e-08,-1.191284e-08,1.130760e-03,-6.860535e-05,1.944820e-03,-1.238760e-04
4.460000e-11,3.722302e-08,-1.066775e-08,1.130774e-03,-7.045887e-05,1.939875e-03,-1.245348e-04
4.470000e-11,3.694006e-08,-9.221545e-09,1.130789e-03,-7.204176e-05,1.934845e-03,-1.251295e-04
4.480000e-11,3.610980e-08,-7.736274e-09,1.130803e-03,-7.329734e-05,1.929723e-03,-1.256513e-04
4.490000e-11,3.474640e-08,-6.405781e-09,1.130817e-03,-7.417686e-05,1.924507e-03,-1.260942e-04
4.500000e-11,3.294091e-08,-5.420599e-09,1.130831e-03,-7.464250e-05,1.919198e-03,-1.264570e-04
4.510000e-11,3.084897e-08,-4.934964e-09,1.130843e-03,-7.466979e-05,1.913796e-03,-1.267452e-04
4.520000e-11,2.866815e-08,-5.042415e-09,1.130855e-03,-7.424912e-05,1.908307e-03,-1.269704e-04
4.530000e-11,2.660810e-08,-5.763633e-09,1.130867e-03,-7.338610e-05,1.902735e-03,-1.271492e-04
4.540000e-11,2.485809e-08,-7.047155e-09,1.130878e-03,-7.210089e-05,1.897082e-03,-1.273015e-04
4.550000e-11,2.355707e-08,-8.781045e-09,1.130890e-03,-7.042637e-05,1.891350e-03,-1.274475e-04
4.560000e-11,2.277142e-08,-1.081202e-08,1.130900e-03,-6.840552e-05,1.885539e-03,-1.276046e-04
4.570000e-11,2.248392e-08,-1.296802e-08,1.130911e-03,-6.608812e-05,1.879644e-03,-1.277857e-04
4.580000e-11,2.259621e-08,-1.508038e-08,1.130922e-03,-6.352736e-05,1.873658e-03,-1.279976e-04
4.590000e-11,2.294408e-08,-1.700294e-08,1.130933e-03,-6.077648e-05,1.867573e-03,-1.282401e-04
4.600000e-11,2.332338e-08,-1.862622e-08,1.130944e-03,-5.788586e-05,1.861380e-03,-1.285074e-04
4.610000e-11,2.352197e-08,-1.988595e-08,1.130955e-03,-5.490093e-05,1.855070e-03,-1.287892e-04
4.620000e-11,2.335267e-08,-2.076592e-08,1.130966e-03,-5.186070e-05,1.848638e-03,-1.290731e-04
4.630000e-11,2.268170e-08,-2.129502e-08,1.130976e-03,-4.879735e-05,1.842080e-03,-1.293471e-04
4.640000e-11,2.144836e-08,-2.153854e-08,1.130987e-03,-4.573633e-05,1.835397e-03,-1.296016e-04
4.650000e-11,1.967318e-08,-2.158404e-08,1.130996e-03,-4.269727e-05,1.828592e-03,-1.298316e-04
4.660000e-11,1.745350e-08,-2.152314e-08,1.131006e-03,-3.969509e-05,1.821672e-03,-1.300371e-04
4.670000e-11,1.494781e-08,-2.143196e-08,1.131015e-03,-3.674138e-05,1.814646e-03,-1.302233e-04
4.680000e-11,1.235136e-08,-2.135426e-08,1.131023e-03,-3.384572e-05,1.807524e-03,-1.303991e-04
4.690000e-11,9.866810e-09,-2.129137e-08,1.131031e-03,-3.101683e-05,1.800314e-03,-1.305760e-04
4.700000e-11,7.673898e-09,-2.120200e-08,1.131039e-03,-2.826351e-05,1.793025e-03,-1.307650e-04
4.710000e-11,5.902186e-09,-2.101258e-08,1.131046e-03,-2.559521e-05,1.785661e-03,-1.309748e-04
4.720000e-11,4.610120e-09,-2.063628e-08,1.131054e-03,-2.302239e-05,1.778227e-03,-1.312097e-04
4.730000e-11,3.772972e-09,-1.999657e-08,1.131062e-03,-2.055655e-05,1.770722e-03,-1.314681e-04
4.740000e-11,3.281172e-09,-1.905007e-08,1.131070e-03,-1.821011e-05,1.763145e-03,-1.317429e-04
4.750000e-11,2.949411e-09,-1.780325e-08,1.131079e-03,-1.599609e-05,1.755495e-03,-1.320216e-04
4.760000e-11,2.535789e-09,-1.631898e-08,1.131088e-03,-1.392774e-05,1.747767e-03,-1.322887e-04
4.770000e-11,1.769070e-09,-1.471119e-08,1.131097e-03,-1.201806e-05,1.739962e-03,-1.325279e-04
4.780000e-11,3.810074e-10,-1.312867e-08,1.131107e-03,-1.027927e-05,1.732077e-03,-1.327245e-04
4.790000e-11,-1.860151e-09,-1.173144e-08,1.131117e-03,-8.722379e-06,1.724116e-03,-1.328679e-04
4.800000e-11,-5.119355e-09,-1.066496e-08,1.131126e-03,-7.356589e-06,1.716081e-03,-1.329531e-04
4.810000e-11,-9.471921e-09,-1.003723e-08,1.131136e-03,-6.188884e-06,1.707978e-03,-1.329814e-04
